date,CSI300_Close,CSI1000_Close,LCVI_Close,SCGI_Close,WASI_Close,CSI300_PB,CSI1000_PB,LCVI_PB,SCGI_PB,WASI_PB
2012/3/14,2605.106,3919.621,3551.934,3420.284,2324.0073,1.862,,1.5528,2.8326,2.0516
2012/3/15,2585.546,3869.059,3527.259,3373.035,2307.7808,1.852,,1.548,2.7838,2.0369
2012/3/16,2623.52,3971.51,3557.345,3465.479,2343.3469,1.8672,,1.5546,2.8545,2.064
2012/3/19,2630.013,4040.955,3542.235,3515.854,2353.687,1.8669,,1.5491,2.8981,2.0718
2012/3/20,2584.445,3949.486,3494.111,3429.614,2317.8767,1.8413,,1.5342,2.8327,2.0375
2012/3/21,2587.793,3965.638,3487.848,3438.967,2319.1531,1.8412,,1.5305,2.8436,2.0379
2012/3/22,2583.747,3956.74,3503.279,3423.498,2314.96,1.8396,,1.5318,2.8372,2.0353
2012/3/23,2552.94,3873.485,3478.385,3354.862,2286.2542,1.8155,,1.5208,2.7748,2.0046
2012/3/26,2555.442,3860.819,3482.579,3346.771,2287.1401,1.8065,,1.5105,2.7677,1.9958
2012/3/27,2547.143,3852.903,3481.718,3339.275,2281.6536,1.8001,,1.5098,2.761,1.9879
2012/3/28,2474.9,3663.069,3411.463,3183.635,2213.4287,1.7598,,1.4854,2.6345,1.9298
2012/3/29,2443.122,3580.747,3388.068,3122.166,2180.4851,1.734,,1.4662,2.5797,1.8995
2012/3/30,2454.899,3560.485,3435.039,3122.409,2186.8015,1.7271,,1.4609,2.5887,1.8906
2012/4/5,2512.832,3676.546,3470.821,3228.898,2232.1934,1.7472,,1.465,2.674,1.9247
2012/4/6,2519.83,3713.277,3475.175,3256.718,2239.554,1.748,,1.4636,2.6852,1.9293
2012/4/9,2495.146,3666.366,3436.512,3215.429,2218.4792,1.7328,,1.45,2.6522,1.9109
2012/4/10,2519.788,3710.364,3471.142,3255.994,2238.6689,1.7476,,1.4621,2.682,1.9285
2012/4/11,2520.036,3739.421,3469.735,3267.502,2243.0652,1.7473,,1.4611,2.7072,1.9311
2012/4/12,2570.436,3818.153,3541.864,3324.876,2284.4941,1.7779,,1.4853,2.7511,1.966
2012/4/13,2580.454,3850.725,3544.232,3350.416,2293.9775,1.7817,,1.4855,2.7687,1.9733
2012/4/16,2574.044,3868.563,3536.615,3362.17,2291.6958,1.777,,1.4819,2.7717,1.9701
2012/4/17,2541.883,3815.248,3493.249,3325.539,2267.0884,1.7615,,1.4709,2.7417,1.9496
2012/4/18,2599.908,3904.486,3566.137,3401.475,2312.2395,1.794,,1.4931,2.8018,1.9872
2012/4/19,2596.056,3901.323,3564.129,3394.302,2308.3257,1.789,,1.4902,2.7761,1.983
2012/4/20,2626.839,3932.118,3616.781,3413.391,2333.3052,1.8066,,1.5072,2.7726,2.0032
2012/4/23,2606.038,3867.25,3590.811,3367.634,2311.1604,1.7925,,1.4972,2.7159,1.9808
2012/4/24,2604.866,3832.415,3615.735,3347.364,2307.0942,1.793,,1.5038,2.695,1.9743
2012/4/25,2625.99,3894.923,3632.517,3390.786,2326.718,1.8019,,1.5082,2.7227,1.987
2012/4/26,2631.487,3870.688,3628.477,3380.555,2324.2986,1.7969,,1.4991,2.7018,1.979
2012/4/27,2626.157,3837.878,3628.029,3353.618,2316.031,1.7721,,1.4729,2.6815,1.953
2012/5/2,2683.487,3874.242,3690.974,3412.849,2356.9429,1.7619,,1.458,2.7329,1.9486
2012/5/3,2691.518,3892.933,3685.125,3432.315,2360.8232,1.7625,,1.4533,2.7494,1.9526
2012/5/4,2715.879,3924.256,3702.44,3466.012,2375.5879,1.772,,1.457,2.7794,1.9649
2012/5/7,2717.778,3954.183,3691.214,3503.821,2380.2893,1.7719,,1.4531,2.8094,1.9701
2012/5/8,2709.116,3958.42,3677.604,3496.671,2375.166,1.7673,,1.4491,2.8064,1.9675
2012/5/9,2657.514,3897.47,3619.313,3434.092,2335.0703,1.7382,,1.4288,2.7505,1.936
2012/5/10,2657.214,3912.465,3615.716,3446.898,2337.6311,1.7381,,1.4271,2.762,1.9387
2012/5/11,2636.917,3886.516,3589.34,3421.584,2323.1802,1.7264,,1.4185,2.7412,1.9272
2012/5/14,2615.534,3880.78,3569.214,3412.855,2311.2295,1.7129,,1.4096,2.7299,1.9158
2012/5/15,2617.374,3865.876,3568.283,3403.757,2307.1724,1.7097,,1.4043,2.7171,1.9123
2012/5/16,2574.647,3826.03,3512.872,3357.764,2278.2566,1.6865,,1.3877,2.677,1.888
2012/5/17,2613.942,3880.794,3565.155,3407.185,2309.2104,1.7086,,1.4034,2.7195,1.9135
2012/5/18,2573.976,3810.514,3521.054,3357.276,2275.9709,1.6847,,1.3866,2.6764,1.8867
2012/5/21,2587.231,3802.147,3528.092,3356.869,2280.9971,1.6916,,1.3897,2.6814,1.8901
2012/5/22,2627.525,3852.179,3572.644,3408.073,2307.8838,1.7088,,1.3983,2.7223,1.9115
2012/5/23,2616.869,3844.083,3561.57,3408.212,2299.9026,1.7007,,1.3911,2.7194,1.9045
2012/5/24,2595.26,3816.309,3536.051,3387.761,2284.9473,1.6918,,1.3867,2.703,1.8932
2012/5/25,2573.103,3773.093,3516.447,3351.308,2266.5642,1.6809,,1.3811,2.6779,1.878
2012/5/28,2614.689,3822.53,3561.591,3400.997,2296.9739,1.7036,,1.3948,2.7154,1.9033
2012/5/29,2650.854,3881.067,3600.858,3457.44,2324.5713,1.7222,,1.4054,2.7641,1.9273
2012/5/30,2642.258,3889.618,3590.094,3461.434,2321.0466,1.7167,,1.4005,2.7691,1.9251
2012/5/31,2632.042,3898.591,3568.213,3466.654,2315.0503,1.7094,,1.3922,2.7711,1.9211
2012/6/1,2632.998,3892.216,3567.954,3460.927,2316.0659,1.7113,,1.3936,2.7623,1.9219
2012/6/4,2559.026,3754.999,3477.352,3357.866,2252.1699,1.6693,,1.364,2.6796,1.8706
2012/6/5,2558.842,3748.975,3488.043,3352.694,2253.936,1.6719,,1.369,2.6713,1.8724
2012/6/6,2557.401,3734.666,3493.736,3342.687,2250.8372,1.6723,,1.3708,2.6636,1.8712
2012/6/7,2542.184,3712.697,3478.341,3322.152,2240.3032,1.6662,,1.3663,2.6395,1.8651
2012/6/8,2524.329,3697.722,3439.047,3312.053,2229.5366,1.6594,,1.3581,2.6338,1.8576
2012/6/11,2558.265,3760.43,3475.433,3376.699,2260.0667,1.679,,1.3701,2.6862,1.8834
2012/6/12,2540.178,3738.892,3456.838,3360.5,2247.0132,1.6685,,1.3625,2.6699,1.8729
2012/6/13,2580.636,3803.815,3500.124,3424.252,2280.9197,1.6934,,1.3789,2.7153,1.9049
2012/6/14,2560.421,3777.587,3472.567,3401.762,2266.3286,1.6875,,1.373,2.7001,1.8982
2012/6/15,2568.054,3784.172,3508.026,3401.447,2274.6348,1.6977,,1.3861,2.6959,1.9066
2012/6/18,2581.212,3824.152,3518.588,3441.148,2286.8459,1.7042,,1.3871,2.7276,1.9178
2012/6/19,2558.621,3799.515,3501.373,3417.766,2271.0371,1.6935,,1.3819,2.7095,1.9063
2012/6/20,2552.611,3784.332,3503.845,3397.973,2268.2422,1.6969,,1.3853,2.6955,1.9074
2012/6/21,2512.185,3729.205,3460.627,3351.771,2236.604,1.6739,,1.3705,2.6563,1.8821
2012/6/25,2456.518,3633.235,3421.054,3265.953,2195.2542,1.6525,,1.3621,2.5826,1.852
2012/6/26,2454.915,3627.992,3429.788,3262.746,2194.5483,1.6535,,1.3626,2.581,1.8521
2012/6/27,2447.195,3615.949,3415.255,3263.948,2190.0637,1.6508,,1.3601,2.5744,1.8495
2012/6/28,2425.729,3562.42,3394.432,3218.565,2169.4102,1.6382,,1.352,2.5337,1.8328
2012/6/29,2461.612,3610.25,3444.259,3271.651,2197.4744,1.6587,,1.3672,2.5715,1.8562
2012/7/2,2465.238,3659.612,3433.305,3311.26,2205.2075,1.678,,1.365,2.7239,1.8632
2012/7/3,2468.721,3672.966,3446.821,3318.828,2210.3271,1.6804,,1.3676,2.7303,1.8672
2012/7/4,2464.919,3659.605,3449.229,3301.853,2206.7317,1.6794,,1.369,2.712,1.8641
2012/7/5,2430.37,3572.745,3430.215,3231.838,2178.7942,1.6661,,1.3655,2.657,1.8418
2012/7/6,2472.614,3645.546,3452.94,3300.599,2208.6255,1.6827,,1.3664,2.7152,1.8652
2012/7/9,2416.036,3553.28,3372.668,3222.665,2157.0667,1.6458,,1.3369,2.6458,1.8237
2012/7/10,2406.706,3512.122,3370.509,3188.829,2148.1135,1.6426,,1.3378,2.6194,1.8154
2012/7/11,2425.572,3544.09,3376.85,3222.694,2162.8381,1.6491,,1.3375,2.6456,1.8252
2012/7/12,2449.181,3596.42,3385.489,3273.338,2178.916,1.6566,,1.3347,2.6928,1.8385
2012/7/13,2450.633,3570.765,3403.476,3252.18,2177.9543,1.6593,,1.3405,2.6661,1.8365
2012/7/16,2399.731,3416.2,3363.945,3129.643,2130.8081,1.6367,,1.3321,2.5588,1.7982
2012/7/17,2414.201,3445.553,3391.663,3141.108,2143.1953,1.646,,1.3405,2.5673,1.8089
2012/7/18,2414.335,3476.416,3378.38,3149.322,2149.8604,1.6484,,1.3419,2.5725,1.8147
2012/7/19,2424.322,3525.84,3390.646,3185.361,2167.0112,1.6591,,1.3501,2.5988,1.8299
2012/7/20,2398.455,3510.48,3355.053,3160.597,2150.0386,1.6454,,1.3409,2.5761,1.8163
2012/7/23,2365.431,3477.062,3301.704,3132.229,2123.458,1.6229,,1.3218,2.5508,1.794
2012/7/24,2375.992,3507.029,3302.979,3149.639,2131.4973,1.6249,,1.3184,2.5658,1.7995
2012/7/25,2360.083,3482.59,3286.127,3130.247,2120.0171,1.6174,,1.3148,2.5378,1.7902
2012/7/26,2347.488,3444.937,3275.401,3093.972,2108.0332,1.6109,,1.3121,2.5072,1.7808
2012/7/27,2349.108,3420.614,3295.5,3082.833,2107.4844,1.6152,,1.3208,2.5002,1.7812
2012/7/30,2335.793,3335.241,3298.023,3023.301,2086.3672,1.6065,,1.3185,2.4529,1.7625
2012/7/31,2332.922,3272.056,3331.906,2967.673,2075.749,1.6077,,1.3285,2.4069,1.7528
2012/8/1,2358.651,3333.011,3350.439,3018.745,2098.7791,1.6212,,1.3357,2.4465,1.7714
2012/8/2,2334.882,3314.228,3326.268,2996.749,2084.4507,1.6113,,1.3312,2.4247,1.7609
2012/8/3,2353.737,3393.94,3331.222,3066.296,2109.8882,1.6235,,1.3377,2.47,1.7821
2012/8/6,2385.611,3484.002,3344.503,3139.766,2138.1489,1.6365,,1.3392,2.5282,1.8048
2012/8/7,2388.873,3524.754,3334.125,3182.545,2143.9348,1.6351,,1.3342,2.5618,1.809
2012/8/8,2389.795,3515.607,3346.561,3171.082,2145.6272,1.6393,,1.3404,2.55,1.8103
2012/8/9,2411.7,3565.896,3360.225,3233.672,2163.3755,1.6486,,1.3427,2.5955,1.8254
2012/8/10,2399.751,3562.507,3356.059,3233.01,2157.1125,1.6406,,1.3406,2.588,1.8183
2012/8/13,2351.931,3489.253,3304.224,3162.47,2121.9438,1.6181,,1.3302,2.5296,1.7889
2012/8/14,2357.016,3526.634,3313.525,3189.157,2130.5437,1.6207,,1.3331,2.5474,1.7952
2012/8/15,2331.615,3490.392,3270.116,3147.936,2109.0728,1.602,,1.3171,2.5049,1.7743
2012/8/16,2319.67,3462.815,3267.931,3114.97,2099.8696,1.5966,,1.3163,2.4807,1.7658
2012/8/17,2313.476,3465.931,3272.718,3108.707,2099.6833,1.5961,,1.3193,2.4747,1.7661
2012/8/20,2301.788,3487.599,3241.951,3117.044,2094.8035,1.5856,,1.3092,2.4735,1.7592
2012/8/21,2313.703,3549.838,3236.483,3174.267,2109.8784,1.5904,,1.3087,2.5148,1.7712
2012/8/22,2295.586,3528.2,3218.949,3142.18,2097.3894,1.5807,,1.3052,2.485,1.7605
2012/8/23,2302.199,3556.22,3221.223,3163.572,2104.0818,1.5811,,1.3035,2.4982,1.7648
2012/8/24,2275.677,3475.556,3201.295,3094.918,2078.3987,1.5546,,1.2847,2.4495,1.7321
2012/8/27,2228.204,3394.922,3164.61,3022.436,2038.9087,1.5109,,1.2564,2.3927,1.686
2012/8/28,2238.411,3420.871,3196.724,3037.598,2054.6292,1.5204,,1.2693,2.3988,1.6961
2012/8/29,2214.814,3408.171,3180.621,3019.704,2035.7985,1.5017,,1.2575,2.3794,1.6783
2012/8/30,2211.37,3340.95,3197.869,2951.926,2027.698,1.4967,,1.2574,2.327,1.6652
2012/8/31,2204.868,3354.8,3188.473,2958.74,2025.563,1.4802,,1.2387,2.3296,1.6514
2012/9/3,2228.369,3417.636,3202.401,3026.659,2045.176,1.4872,,1.2365,2.3819,1.6657
2012/9/4,2204.407,3390.987,3162.68,2992.177,2027.9742,1.4739,,1.226,2.3549,1.6514
2012/9/5,2199.875,3419.603,3144.153,3003.706,2026.1313,1.4673,,1.2179,2.365,1.6497
2012/9/6,2217.823,3458.193,3169.26,3041.659,2041.4193,1.4762,,1.2237,2.3929,1.6624
2012/9/7,2317.179,3569.983,3284.481,3162.198,2117.1311,1.5331,,1.2616,2.4961,1.7236
2012/9/10,2326.666,3608.761,3279.375,3195.521,2126.9775,1.5362,,1.26,2.5278,1.731
2012/9/11,2311.89,3602.089,3249.691,3181.249,2114.2766,1.5251,,1.2491,2.5165,1.7208
2012/9/12,2320.071,3628.534,3245.524,3207.831,2122.0603,1.5273,,1.2468,2.5368,1.7261
2012/9/13,2298.461,3567.508,3229.861,3164.383,2102.7568,1.5175,,1.2429,2.503,1.7104
2012/9/14,2315.542,3568.222,3251.268,3175.68,2114.6616,1.5293,,1.253,2.5146,1.7177
2012/9/17,2258.705,3462.533,3184.989,3088.169,2066.6804,1.5002,,1.2348,2.4481,1.6794
2012/9/18,2235.239,3454.667,3157.523,3071.711,2052.4927,1.4881,,1.2273,2.4294,1.6687
2012/9/19,2246.236,3486.526,3157.639,3098.793,2062.5359,1.4923,,1.2273,2.4513,1.6765
2012/9/20,2195.951,3364.47,3102.673,3010.74,2015.2455,1.4649,,1.2101,2.3858,1.6391
2012/9/21,2199.063,3329.296,3108.642,2991.505,2015.4238,1.4673,,1.2129,2.3708,1.6368
2012/9/24,2215.516,3351.988,3118.617,3009.526,2024.37,1.4721,,1.2122,2.3844,1.6435
2012/9/25,2210.154,3323.858,3116.001,2992.71,2019.2172,1.4707,,1.2124,2.3704,1.6383
2012/9/26,2184.891,3231.021,3093.834,2918.203,1989.29,1.4564,,1.2036,2.3116,1.6148
2012/9/27,2251.717,3301.319,3186.991,2984.54,2041.81,1.497,,1.2351,2.3647,1.657
2012/9/28,2293.106,3359.216,3233.848,3045.083,2073.98,1.5192,,1.2491,2.4144,1.6827
2012/10/8,2270.054,3358.493,3202.791,3033.397,2061.06,1.5088,,1.2432,2.4096,1.6739
2012/10/9,2320.157,3451.72,3265.008,3117.782,2105.03,1.5376,,1.2636,2.4747,1.712
2012/10/10,2324.117,3494.366,3259.771,3147.979,2113.82,1.5378,,1.2612,2.4976,1.7181
2012/10/11,2302.533,3440.516,3243.839,3103.798,2093.38,1.5277,,1.2578,2.4615,1.7019
2012/10/12,2304.531,3432.244,3254.913,3090.056,2093.87,1.5311,,1.2625,2.4526,1.7031
2012/10/15,2294.857,3405.954,3248.321,3062.114,2086.66,1.5278,,1.2624,2.4233,1.6963
2012/10/16,2298.162,3418.92,3246.112,3078.084,2088.35,1.5276,,1.2601,2.4288,1.6977
2012/10/17,2300.803,3432.012,3252.842,3084.707,2094,1.531,,1.2647,2.4359,1.7018
2012/10/18,2336.077,3486.981,3301.977,3149.116,2123,1.5487,,1.2763,2.4871,1.7241
2012/10/19,2332.47,3477.783,3300.532,3142.418,2119.54,1.5462,,1.275,2.4751,1.7217
2012/10/22,2341.592,3492.794,3316.361,3155.118,2124.96,1.5518,,1.2769,2.483,1.7286
2012/10/23,2312.077,3455.7,3284.379,3109.862,2104.08,1.537,,1.2685,2.443,1.7111
2012/10/24,2307.779,3440.753,3287.491,3104.093,2103.47,1.5353,,1.2694,2.4363,1.7088
2012/10/25,2291.239,3401.95,3273.054,3074.417,2088.19,1.5259,,1.2643,2.4073,1.6952
2012/10/26,2247.907,3327.719,3224.615,3014.305,2051.26,1.4949,,1.2431,2.3401,1.659
2012/10/29,2235.854,3321.759,3208.293,3013.743,2045.04,1.4726,,1.224,2.3331,1.6395
2012/10/30,2239.882,3327.513,3216.864,3015.327,2047.89,1.4708,,1.2223,2.3416,1.6376
2012/10/31,2254.82,3342.922,3237.984,3018.513,2055.02,1.4558,,1.2047,2.3413,1.6259
2012/11/1,2297.884,3402.749,3300.27,3082.056,2091.44,1.4813,,1.2246,2.3942,1.6543
2012/11/2,2306.774,3418.418,3327.205,3098.257,2102.39,1.4894,,1.2349,2.4049,1.6637
2012/11/5,2301.88,3406.765,3331.095,3074.28,2097.24,1.4865,,1.2339,2.3911,1.6595
