date,CSI300_Close,CSI1000_Close,LCVI_Close,SCGI_Close,WASI_Close,CSI300_PB,CSI1000_PB,LCVI_PB,SCGI_PB,WASI_PB,CSI300_Close_1,CSI300_Close_11,CSI1000_Close_1,CSI1000_Close_11,10_days_CSI300_rtn,10_days_CSI1000_rtn,Signal1,Signal1_day_rtn,Position1,LCVI_PB_1,LCVI_PB_5,SCGI_PB_1,SCGI_PB_5,WASI_PB_1,WASI_PB_5,Signal2,Signal2_day_rtn,Position2,LCVI_Close_1,LCVI_Close_2,SCGI_Close_1,SCGI_Close_2,WASI_Close_1,WASI_Close_2,LCVI_rtn_1,SCGI_rtn_1,WASI_rtn_1,Signal3,Signal3_day_rtn,Position3,CSI300_Close_2,CSI1000_Close_2,CSI300_rtn_1,CSI1000_rtn_1,Signal4,Signal4_day_rtn,Position4,Signal_5,Signal5_day_rtn,Position5,year
2009-12-28,3478.433,4326.272,4695.396,4058.4115,2871.1904,3.2363,,,,3.4607,3424.783,3575.02,4255.653,4408.394,-0.042024100564472366,-0.03464776514984824,0,1.0,空仓,,,,,3.4102,3.378,-1,1.0165941631049336,满仓中证1000指数,4621.6179,4650.4984,3992.1587,3970.0954,2828.4138,2831.748,0.9937898054109641,1.0055573727523022,0.998822564719742,-1,1.0165941631049336,满仓中证1000指数,3438.817,4229.803,0.9959189453815076,1.006111395731669,-1,1.0165941631049336,满仓中证1000指数,-3,1.0006967027621174,7.5%多IM + 7.5%空IF,2009
2009-12-29,3500.737,4351.143,4747.6019,4069.5399,2890.7117,3.2656,,,,3.4857,3478.433,3612.753,4326.272,4384.536,-0.037179403075715434,-0.013288521293929434,0,1.0,空仓,,,,,3.4607,3.2986,-1,1.0057488294772035,满仓中证1000指数,4695.396,4621.6179,4058.4115,3992.1587,2871.1904,2828.4138,1.015963695311116,1.0165957330303528,1.0151238832168052,0,1.0,空仓,3424.783,4255.653,1.015665226088777,1.0165941631049336,0,1.0,空仓,-1,0.9996683733975725,5%多IM + 5%空IF,2009
2009-12-30,3558.857,4336.605,4865.5303,4047.1188,2924.0989,3.3314,,,,3.5369,3500.737,3583.341,4351.143,4412.453,-0.02305222974871768,-0.013894765564641753,0,1.0,空仓,,,,,3.4857,3.3297,-1,0.9966588089612315,满仓中证1000指数,4747.6019,4695.396,4069.5399,4058.4115,2890.7117,2871.1904,1.0111185297257144,1.002742058068779,1.0067990266336917,1,1.0166022183328824,满仓沪深300指数,3478.433,4326.272,1.0064120826820584,1.0057488294772035,0,1.0,空仓,0,1.0,空仓,2009
2009-12-31,3575.684,4391.281,4875.0831,4093.8965,2939.7869,3.3452,,,,3.5556,3558.857,3560.723,4336.605,4391.336,-0.0005240508739376981,-0.012463405214267476,0,1.0,空仓,,,,,3.5369,3.4172,-1,1.0126080194068863,满仓中证1000指数,4865.5303,4747.6019,4047.1188,4069.5399,2924.0989,2890.7117,1.0248395721637908,0.9944905073912655,1.0115498200668023,1,1.0047282034653262,满仓沪深300指数,3500.737,4351.143,1.0166022183328824,0.9966588089612315,1,1.0047282034653262,满仓沪深300指数,1,0.99606009202922,5%多IF + 5%空IM,2009
2010-01-04,3535.229,4406.765,4801.738,4111.904,2917.8525,3.3084,,2.7787,4.3815,3.5237,3575.684,3480.153,4391.281,4258.451,0.02745022991805257,0.031192093087369033,-1,1.0035260781535047,满仓中证1000指数,,,,,3.5556,3.4102,-1,1.0035260781535047,满仓中证1000指数,4875.0831,4865.5303,4093.8965,4047.1188,2939.7869,2924.0989,1.0019633625547455,1.01155827202305,1.005365071612318,-1,1.0035260781535047,满仓中证1000指数,3558.857,4336.605,1.0047282034653262,1.0126080194068863,-1,1.0035260781535047,满仓中证1000指数,-4,1.01112999804434,7.5%多IM + 7.5%空IF,2010
2010-01-05,3564.038,4462.232,4829.106,4158.27,2941.4729,3.3449,,2.8017,4.4299,3.562,3535.229,3391.735,4406.765,4091.683,0.04230696089169683,0.0770054767194821,-1,1.012586784182955,满仓中证1000指数,2.7787,,4.3815,,3.5237,3.4607,-1,1.012586784182955,满仓中证1000指数,4801.738,4875.0831,4111.904,4093.8965,2917.8525,2939.7869,0.9849551077395995,1.0043986212157539,0.9925387789162541,-1,1.012586784182955,满仓中证1000指数,3575.684,4391.281,0.9886860807610515,1.0035260781535047,-1,1.012586784182955,满仓中证1000指数,-4,1.003328249271898,7.5%多IM + 7.5%空IF,2010
2010-01-06,3541.727,4452.868,4780.37,4153.221,2921.8748,3.3133,,2.7692,4.3964,3.534,3564.038,3396.622,4462.232,4146.904,0.04928897004141186,0.07603937781053038,-1,0.9979014986222142,满仓中证1000指数,2.8017,,4.4299,,3.562,3.4857,-1,0.9979014986222142,满仓中证1000指数,4829.106,4801.738,4158.27,4111.904,2941.4729,2917.8525,1.005699602935437,1.011276041464003,1.0080951316079205,-1,0.9979014986222142,满仓中证1000指数,3535.229,4406.765,1.008149118487091,1.012586784182955,-1,0.9979014986222142,满仓中证1000指数,-4,1.0031211496650398,7.5%多IM + 7.5%空IF,2010
2010-01-07,3471.456,4361.161,4673.646,4072.981,2860.3718,3.2496,,2.706,4.3115,3.4646,3541.727,3305.543,4452.868,4024.344,0.07145089324204812,0.10648294479795961,-1,0.9794049587816211,满仓中证1000指数,2.7692,,4.3964,,3.534,3.5369,-1,0.9794049587816211,满仓中证1000指数,4780.37,4829.106,4153.221,4158.27,2921.8748,2941.4729,0.9899078628632297,0.998785793130316,0.9933373175051179,-1,0.9794049587816211,满仓中证1000指数,3564.038,4462.232,0.9937399657354944,0.9979014986222142,-1,0.9794049587816211,满仓中证1000指数,-4,0.9994343832367841,7.5%多IM + 7.5%空IF,2010
2010-01-08,3480.13,4417.771,4683.236,4126.638,2872.4092,3.2475,,2.7084,4.3647,3.4713,3471.456,3336.48,4361.161,4098.224,0.04045461084736002,0.06415876730993708,-1,1.0129804884525015,满仓中证1000指数,2.706,,4.3115,,3.4646,3.5556,-1,1.0129804884525015,满仓中证1000指数,4673.646,4780.37,4072.981,4153.221,2860.3718,2921.8748,0.9776745314693214,0.9806800553112874,0.9789508434789882,0,1.0,空仓,3541.727,4452.868,0.980159114465909,0.9794049587816211,0,1.0,空仓,-2,1.0078613688005913,7.5%多IM + 7.5%空IF,2010
2010-01-11,3482.052,4449.942,4677.926,4164.726,2879.4717,3.2616,,2.7206,4.4115,3.4888,3480.13,3438.817,4417.771,4229.803,0.01201372448722915,0.044438949047981735,-1,1.0072821791804059,满仓中证1000指数,2.7084,2.7787,4.3647,4.3815,3.4713,3.5237,-1,1.0072821791804059,满仓中证1000指数,4683.236,4673.646,4126.638,4072.981,2872.4092,2860.3718,1.0020519311903384,1.0131738890999,1.0042083340354566,-1,1.0072821791804059,满仓中证1000指数,3471.456,4361.161,1.0024986633850466,1.0129804884525015,-1,1.0072821791804059,满仓中证1000指数,-4,1.0050474257206856,7.5%多IM + 7.5%空IF,2010
2010-01-12,3534.916,4541.602,4735.098,4259.257,2929.6306,3.3189,,2.7552,4.5028,3.5525,3482.052,3424.783,4449.942,4255.653,0.016721935375175745,0.045654333189289575,-1,1.0205980212775807,满仓中证1000指数,2.7206,2.8017,4.4115,4.4299,3.4888,3.562,-1,1.0205980212775807,满仓中证1000指数,4677.926,4683.236,4164.726,4126.638,2879.4717,2872.4092,0.9988661686064936,1.0092297894799591,1.002458737425016,-1,1.0205980212775807,满仓中证1000指数,3480.13,4417.771,1.0005522782194918,1.0072821791804059,-1,1.0205980212775807,满仓中证1000指数,-4,1.0040621265533174,7.5%多IM + 7.5%空IF,2010
2010-01-13,3421.144,4485.317,4531.597,4208.703,2849.6272,3.2076,,2.6382,4.4341,3.454,3534.916,3478.433,4541.602,4326.272,0.016238058919059384,0.04977264490073674,-1,0.9876067960160314,满仓中证1000指数,2.7552,2.7692,4.5028,4.3964,3.5525,3.534,-1,0.9876067960160314,满仓中证1000指数,4735.098,4677.926,4259.257,4164.726,2929.6306,2879.4717,1.0122216554943364,1.022698011825988,1.0174194801081045,-1,0.9876067960160314,满仓中证1000指数,3482.052,4449.942,1.0151818525398242,1.0205980212775807,-1,0.9876067960160314,满仓中证1000指数,-4,1.0148440015857108,7.5%多IM + 7.5%空IF,2010
2010-01-14,3469.051,4609.304,4575.673,4322.265,2896.4685,3.2419,,2.656,4.546,3.5036,3421.144,3500.737,4485.317,4351.143,-0.02273606957620644,0.03083649514621789,-1,1.0276428622547749,满仓中证1000指数,2.6382,2.706,4.4341,4.3115,3.454,3.4646,-1,1.0276428622547749,满仓中证1000指数,4531.597,4735.098,4208.703,4259.257,2849.6272,2929.6306,0.9570228535924705,0.9881307937041603,0.9726916424207201,-1,1.0276428622547749,满仓中证1000指数,3534.916,4541.602,0.9678147939017503,0.9876067960160314,-1,1.0276428622547749,满仓中证1000指数,-4,1.010229738724623,7.5%多IM + 7.5%空IF,2010
2010-01-15,3482.738,4658.087,4590.773,4359.606,2909.5247,3.2469,,2.6614,4.5914,3.5139,3469.051,3558.857,4609.304,4336.605,-0.0252345064721623,0.06288306174991742,-1,1.0105835935316916,满仓中证1000指数,2.656,2.7084,4.546,4.3647,3.5036,3.4713,-1,1.0105835935316916,满仓中证1000指数,4575.673,4531.597,4322.265,4208.703,2896.4685,2849.6272,1.0097263724024885,1.0269826595034146,1.0164376940253799,-1,1.0105835935316916,满仓中证1000指数,3421.144,4485.317,1.014003210621944,1.0276428622547749,-1,1.0105835935316916,满仓中证1000指数,-4,1.0049786005721828,7.5%多IM + 7.5%空IF,2010
2010-01-18,3500.684,4734.051,4606.552,4436.157,2928.5186,3.2529,,2.6641,4.6668,3.5315,3482.738,3575.684,4658.087,4391.281,-0.02599390773905086,0.06075812502092215,-1,1.0163079822253211,满仓中证1000指数,2.6614,2.7206,4.5914,4.4115,3.5139,3.4888,-1,1.0163079822253211,满仓中证1000指数,4590.773,4575.673,4359.606,4322.265,2909.5247,2896.4685,1.0033000609964917,1.008639220408744,1.0045076271328344,-1,1.0163079822253211,满仓中证1000指数,3469.051,4609.304,1.0039454594354478,1.0105835935316916,-1,1.0163079822253211,满仓中证1000指数,-4,1.0083663548764183,7.5%多IM + 7.5%空IF,2010
2010-01-19,3507.482,4740.448,4629.82,4430.223,2930.5088,3.261,,2.6711,4.6611,3.5376,3500.684,3535.229,4734.051,4406.765,-0.009771644213147024,0.07426899324107361,-1,1.0013512739934571,满仓中证1000指数,2.6641,2.7552,4.6668,4.5028,3.5315,3.5525,-1,1.0013512739934571,满仓中证1000指数,4606.552,4590.773,4436.157,4359.606,2928.5186,2909.5247,1.0034371117892344,1.017559155575068,1.006528179671408,-1,1.0013512739934571,满仓中证1000指数,3482.738,4658.087,1.0051528423900966,1.0163079822253211,-1,1.0013512739934571,满仓中证1000指数,-4,0.999557025837346,7.5%多IM + 7.5%空IF,2010
2010-01-20,3394.434,4586.747,4478.683,4296.761,2834.6848,3.1666,,2.5883,4.5156,3.4296,3507.482,3564.038,4740.448,4462.232,-0.015868517675737492,0.06234906656579042,-1,0.9675766931733034,满仓中证1000指数,2.6711,2.6382,4.6611,4.4341,3.5376,3.454,-1,0.9675766931733034,满仓中证1000指数,4629.82,4606.552,4430.223,4436.157,2930.5088,2928.5186,1.0050510663941272,0.9986623557281674,1.0006795927469951,1,0.9677694710906571,满仓沪深300指数,3500.684,4734.051,1.0019419062103292,1.0013512739934571,0,1.0,空仓,-1,0.9999036110413231,5%多IM + 5%空IF,2010
2010-01-21,3408.574,4606.434,4525.365,4300.213,2848.9463,3.1764,,2.6116,4.5168,3.4433,3394.434,3541.727,4586.747,4452.868,-0.04158790330254125,0.030065791305738276,-1,1.0042921486622218,满仓中证1000指数,2.5883,2.656,4.5156,4.546,3.4296,3.5036,-1,1.0042921486622218,满仓中证1000指数,4478.683,4629.82,4296.761,4430.223,2834.6848,2930.5088,0.9673557503315464,0.9698746541652645,0.9673012413407528,-1,1.0042921486622218,满仓中证1000指数,3507.482,4740.448,0.9677694710906571,0.9675766931733034,0,1.0,空仓,-3,1.0000948792977193,7.5%多IM + 7.5%空IF,2010
2010-01-22,3366.197,4471.278,4548.796,4178.865,2810.123,3.1578,,2.6269,4.3914,3.4055,3408.574,3471.456,4606.434,4361.161,-0.01811401325553319,0.056240299314792574,-1,0.9706592995796749,满仓中证1000指数,2.6116,2.6614,4.5168,4.5914,3.4433,3.5139,-1,0.9706592995796749,满仓中证1000指数,4525.365,4478.683,4300.213,4296.761,2848.9463,2834.6848,1.0104231534136263,1.000803395860277,1.0050310708266401,1,0.9875675282390818,满仓沪深300指数,3394.434,4586.747,1.0041656429319292,1.0042921486622218,0,1.0,空仓,-1,0.9915458856702966,5%多IM + 5%空IF,2010
2010-01-25,3328.014,4407.043,4451.868,4120.806,2777.9014,3.1196,,2.5806,4.3332,3.3614,3366.197,3480.13,4471.278,4417.771,-0.03273814483941695,0.012111764054768992,-1,0.9856338612808239,满仓中证1000指数,2.6269,2.6641,4.3914,4.6668,3.4055,3.5315,1,0.9886569324374064,满仓沪深300指数,4548.796,4525.365,4178.865,4300.213,2810.123,2848.9463,1.0051777038979177,0.9717809327119378,0.9863727512168271,1,0.9886569324374064,满仓沪深300指数,3408.574,4606.434,0.9875675282390818,0.9706592995796749,0,1.0,空仓,1,1.0015115355782913,5%多IF + 5%空IM,2010
2010-01-26,3242.797,4226.935,4381.164,3961.178,2703.8921,3.0529,,2.5442,4.1619,3.279,3328.014,3482.052,4407.043,4449.942,-0.04423770811004546,-0.009640350368611661,0,1.0,空仓,2.5806,2.6711,4.3332,4.6611,3.3614,3.5376,1,0.9743940380058497,满仓沪深300指数,4451.868,4548.796,4120.806,4178.865,2777.9014,2810.123,0.978691504301358,0.9861065145679508,0.9885337403380564,0,1.0,空仓,3366.197,4471.278,0.9886569324374064,0.9856338612808239,0,1.0,空仓,1,1.007631128676917,5%多IF + 5%空IM,2010
2010-01-27,3198.566,4194.634,4289.183,3933.158,2671.957,3.0115,,2.4948,4.1354,3.2394,3242.797,3534.916,4226.935,4541.602,-0.08263817301457799,-0.06928546358751808,0,1.0,空仓,2.5442,2.5883,4.1619,4.5156,3.279,3.4296,1,0.9863602316148682,满仓沪深300指数,4381.164,4451.868,3961.178,4120.806,2703.8921,2777.9014,0.9841181274916505,0.96126291798255,0.9733578376827917,1,0.9863602316148682,满仓沪深300指数,3328.014,4407.043,0.9743940380058497,0.9591317806520155,0,1.0,空仓,2,0.997000969451978,5%多IF + 5%空IM,2010
2010-01-28,3206.57,4248.036,4261.109,3994.332,2685.3835,3.0113,,2.4819,4.1943,3.2466,3198.566,3421.144,4194.634,4485.317,-0.06505952394871428,-0.06480768248933133,0,1.0,空仓,2.4948,2.6116,4.1354,4.5168,3.2394,3.4433,1,1.0025023713751726,满仓沪深300指数,4289.183,4381.164,3933.158,3961.178,2671.957,2703.8921,0.9790053510893453,0.9929263466574842,0.9881892106567418,-1,1.0127310273077461,满仓中证1000指数,3242.797,4226.935,0.9863602316148682,0.9923582927109121,-1,1.0127310273077461,满仓中证1000指数,-1,1.0051143279662869,5%多IM + 5%空IF,2010
2010-01-29,3204.155,4290.323,4243.658,4028.881,2687.7942,3.0037,,2.4731,4.2286,3.2469,3206.57,3469.051,4248.036,4609.304,-0.07566363250352903,-0.07837799372746945,0,1.0,空仓,2.4819,2.6269,4.1943,4.3914,3.2466,3.4055,-1,1.0099544824949696,满仓中证1000指数,4261.109,4289.183,3994.332,3933.158,2685.3835,2671.957,0.9934546975496267,1.015553405177214,1.0050249685904376,-1,1.0099544824949696,满仓中证1000指数,3198.566,4194.634,1.0025023713751726,1.0127310273077461,-1,1.0099544824949696,满仓中证1000指数,-3,1.0080307177764467,7.5%多IM + 7.5%空IF,2010
2010-02-01,3152.707,4239.985,4157.978,3981.269,2649.4207,2.9527,,2.4269,4.1701,3.1959,3204.155,3482.738,4290.323,4658.087,-0.07998965181991857,-0.07895172417346441,0,1.0,空仓,2.4731,2.5806,4.2286,4.3332,3.2469,3.3614,-1,0.9882670838535932,满仓中证1000指数,4243.658,4261.109,4028.881,3994.332,2687.7942,2685.3835,0.995904587279978,1.0086495063504985,1.0008977116303872,-1,0.9882670838535932,满仓中证1000指数,3206.57,4248.036,0.9992468587930405,1.0099544824949696,-1,0.9882670838535932,满仓中证1000指数,-3,1.0032428014714276,7.5%多IM + 7.5%空IF,2010
